,review,label
42,"ENFIN un bon film sur le coté néfaste de la hiérrachie et du pouvoir ! De plus , il est vraiment excellent ! Le scénario est basé sur une histoire vrai ( bien entendu Hollywood en a beaucoup rajouté ) , c' est pourquoi ma note ne s' élève qu' a 3,5 / 5 , sans compter l' histoire d' amour completement hors sujet , juste bon pour conquérir le public féminin . Apart ça Forest Whitaker est vraiment incroyable dans ce film , il prend plus de place que le personnage principal . Et si la sociologie est une science qui vous fascine , ce film est fait pour vous ! Je conseille !",1
43,"bravo ! le film réussi à insérer le rire dans une esthétique baroque et onirique , astucieuse parabole de la condition humaine ! si stanley kubrik avait du faire un film comique c ' eut été celui la !",1
44,"Un film que j' attendais de voir impatiemment et qui m ' a en fait complètement déçue ... La seule raison pour laquelle j' ai regardé ce film jusqu' au bout : Johnny Depp , c' est dire l' intérêt qu' il a suscité chez moi ...",0
45,"Même pour les enfants , je ne conseilles pas , c' est assez glauque .",0
46,"Je me suis spécialement inscrit pour prévenir tout le monde que ce film est vraiment nul . Quelques mots ( pêle mêle , dans le style du film ) : l' acteur principal a la phobie du blanc ... Oui la couleur , on le sait dès le début car il va voir une psy . Son copain n' est plus dans la police , car il avait "" plus l' impression de rendre service à l' administration qu' aux gens "" ( là les acteurs font "" hahaha "" ) , c' est dire la richesse du scénario . Donc ... Son copain protège un top modèle , et un tueur veut la tuer , mais avant , il tue les parents de la niece de l' acteur ppal qui se retrouve papa adoptif . Bientôt , il devra affronter ce tueur . Ca va se passer dans une usine de lait , ben oui , il a peur du blanc ... Je ne raconte pas la fin ( car ... ) . Bon en revanche si vous cherchez un film à parodier , y ' a de la matière .",0
47,"Il faut bien sûr aimer le country pour aimer voir gratter et chanter les acteurs . Il faut également être patient pour apprécier la lenteur du film , ses paysages et les petits soucis de la vie qu' il montre . Evidemment , il ne faut pas trop en attendre de l' histoire , lente et fadeAvec un final laissé à l' imagination du spectateur . Je n' ai pas beaucoup aimé ce film musical aux à-côtés peu intéressant .",0
48,"Un bon thriller tourné avec des acteurs convaincants . Si le scénario cumule parfois quelques invraisemblances , en revanche la mise en scène ellle , frôle le sans faute . ...",1
49,"C' est en 1948 que Henri Decoin rèalise "" Les amoureux sont seuls au monde "" , un film tournè avec deux fins diffèrentes malgrè le souhait du cinèaste et son scènariste qui prèfèraient la première fin ! On aime jamais assez la femme qu' on aime ! On devrait toujours penser qu' elle peut mourir [ ... ] Louis Jouvet est un parfait compositeur ! C' est sur lui que repose tout le film où l' èmouvante Renèe Devillers ne dèmèrite pas en interprètant son èpouse ! Dany Robin est d' une irradiante jeunesse disposant de Jouvet pour lui donner la rèplique ! Les dialogues brillent de mille feux et certains mots rendent hommage au grand Henri Jeanson : « Aimer est un verbe irrèflèchi . Un verbe pour femme . » . Un excellent Decoin à ( re ) dècouvrir par le biais du Cinèma de minuit lors d' un cycle patrimoine français ! Un conseil cependant , que personne ne sorte avant d' avoir vu le mot FIN ! Car si par ces temps moroses , vous prèfèrerez les fins heureuses où il fait bon de flâner aux abords de l' Auberge de la Forêt , voici comment votre histoire pouvait finir ! D' un point de vue personnel la meilleure fin ètant la fin malheureuse ...",1
50,"film social irlandais ( bien dans le style ) , beaucoup d' humour , de tendresse . Vraiment on rigole beaucoup , c' est l' histoire d' une famille de la classe ouvrière , où la fille ainée tombe enceinte , de père inconnu . Beaucoup de poésie , de belles scènes , pas d' acteurs connus , tous pas très beaux . A voir",1
51,"Footloose , dans la même veine que Grease est un film sur l' adolescence ( teen-movie ) tout juste ridicule et ennuyant . Quel est franchement l' intérêt d' un film vidé de scénario , de réalisation , c'est-à-dire qui ne possède aucune caractéristique du cinéma ? Tout n' est qu' accumulation de dialogues mièvres mal écrits , de chorégraphies ridicules . On ne ressent de l' émotion à aucun moment . Et en soit quel est le rôle d' un film sur l' adolescence ? Le réalisateur saurait-il même ce qu' est l' adolescence ? N' est-ce pas la période un peu révolutionnaire avec des idées , des ambitieux , des personnes de la société se cherchant à travers leurs remises en question , leurs remises en cause des choses ... Il n' en est rien dans ce navet complet où les adolescents sont représentés comme des clowns , des pantins superficiels ne faisant qu' aligner des phrases ridicules , vides de profondeur et de fond et montrant pour le cas des messieurs afficher des muscles . Et il est surtout triste de constater que Herbert Ross ne résume que cette période des idéaux et de la contestation qu' à ces gamineries idiotes et risibles .",0
52,"L' un des meilleurs sinon le meilleur film de Benoit Poolveorde à ce jour . Un chef-d'œuvre d' humour noir où les actes les plus abominables sont tournées à la dérision . Tantôt malsain , tantôt jubilatoire , ce film ne laisse personne indifférent . Certains passages hilarants semblent tout droit sortis de l' émission "" Strip-Tease "" . Le principe de la télé-réalité est quant à lui très bien trouvé et renforce le côté réaliste et intimiste du film . Le personnage principal est attachant de sympathie et l' on ne peut avoir aucune haine envers lui malgré ses actes tous plus effroyables les uns que les autres . Un film immanquable , inoubliable , du grand Poolveorde . A ne manquer sous aucun prétexte .",1
53,"Un excellant film , drôle , divertissant avec de bonnes scènes d' action .",1
54,"Très beau film , où les sentiments et non-dits transparaissent clairement pour ceux qui ne sont pas totalement aveuglés par un certain conformisme . Heureusement surpris de voir tant de spectateurs alors que les annonceurs et grandes chaines le boudent avec zèle . L' ambiguïté puis une certaine confusion de sentiments sont très bien rendus et éclairés par la scène finale . Mes regrets : les deux scènes de sexe qui n' apportent rien au propos et se trouvent même en contradiction avec d' autres comportements entre filles , qui mettent en relief justement la pudeur de l' héroïne ; et l' évocation d' homosexualité d' un autre protagoniste , qui n' apporte rien non plus à l' intrigue : j' ai cru comprendre que c' est la condition impérative d' obtention de certains soutiens financiers . Peut-être les quelques raccourcis de la partie finale demandent-ils une plus importante contribution de la part du spectateur , pour reconstituer les vides , mais ce n' est pas le plus important .",1
55,C' est un film assez drôle où on suit délectablement le jeu de ces deux acteurs qui s' éclatent dans leur interprétation . Le scénario est original . C' est une très bonne comédie .,1
56,"Pour un premier film , c' est une réussite . Un documentaire sensible et lucide sur la réalité du monde de la danse par ceux qui la font , filmé par celle qui a choisi un autre chemin que celui des scènes et des plateaux . Car la bonne idée et la force du film est bien là : son point de vue , inédit jusqu' à présent , loin des documentaires formatés de la télévision . La réalisatrice retrouve ses camarades du Conservatoire 10 après avoir raccroché les pointes , et se demande ce qu' ils sont devenus . Loin des paillettes et des strass , à travers le portrait de ses 4 amis devenus danseurs professionnels , le film pose la douloureuse mais fascinante question des sacrifices faits pour vivre son art.",1
57,Film mineur avec une belle petite histoire mais surtout de fabuleux acteurs : de nouveau le duo Gabin / Morgan et Pierre Renoir à leur poursuite .,0
58,"Excellent film , l' idée du scénario originale , perso je ne comprends pas les mauvais avis , ils n' ont pas assez de goûts !",1
59,"Est-vraiment un film ? Très mal réalisé , effets spéciaux dignes des années 40 ( et encore , Méliès faisaient mieux il y a un siècle ) , les acteurs jouent mal ... et le scénario est catastrophique ! La jaquette du DVD est réussie en revanche ( même si dans le film tout se passe dans des salles fermées ou en plein champs ) . FUYEZ ! ! !",0
60,Rien de nouveau sous le soleil de Beverly Hills . Eddy Murphy est toujours aussi lourd et les scénaristes ont oublié de faire leur travail .,0
61,"Une très bonne surprise , un film plein d' humour , un road movie sympathique dans l' Amérique des années 50 . Bien sûr , certains personnages sont un peu outranciers , mais c' est aussi ce qui fait le charme de ce film décalé ... mais pas trop . Je m ' étonne donc de sa non-distribution .",1
62,"Un film farfelu et décousu ( vu à la cinémathèque et la copie n' était vraiment pas en bon état ) , où Pierre Brasseur cabotine comme souvent à cette époque , rendez-vous de toutes les vedettes de l' époque mais ces apparitions furtives ne parviennent pas à pallier le manque de direction aussi bien du scénario que des acteurs . Rien n' est moins original que cette vaine recherche de l' originalité . Pourtant Monique Tarbès fait un très bon travail et les chansons sont mémorables .",0
63,"J' en suis à 30 minutes et je m ' ennuie ferme , scénario plus ou moins confus , trop de gens . On comprend dans les grandes lignes cette histoire mais on n' accroche pas . Le problème c' est que ce film dure plus de 1h50 , vais-je résister si longtemps ? Bernard Menez joue comme d' habitude , un peu mieux sans doute que dans d' autres navets dont il se délecte où qu' il est obligé d' interpréter à l' époque , comme "" Dracula père et fils "" en autres . J' ai dû avancer car c' est long , long de dialogues quelconques et pas vraiment intéressant . Non décidément je n' ai jamais accroché aux comédies de Pascal Thomas même quand la grande Catherine Frot fait partie du casting . Deux étoiles pour l' aspect "" sociologique "" et pour Menez que je trouve très sympathique . D' autres trouveront ça bien ... oui , il en faut pour tous les gouts .",0
64,"Ce film n' a pas grand-chose pour lui , sinon quelques scènes oniriques et la présence de la jolie Gloria Talbott . Sinon il faut se farcir 30 minutes de blablas avant que le film ne commence ( pour un film de 80 minutes , il faut le faire ) . Le mythe du Dr Jekyll est à peine évoqué et il est confondu avec celui du Loup-Garou qu' il convient de tuer comme un vampire ! On nous parle de lever de Lune ! Que celui qui a déjà observé un lever de lune en Angleterre lève la main ! Si on ajoute à cela la prestation exécrable de John Agar , on est servi !",0
